,UnixTimestamp_x,EUR,GBP,CHF,AUD,CAD,JPY,CNY,RAI
2022-03-20,1647734400,1.1041793187213602,1.31593665080963,1.071817105129181,0.7409608335512993,0.7935626200263463,0.00838482819671491,0.1572030434509212,3.017803053131422
2022-03-21,1647820800,1.101684365225994,1.3168464162024782,1.0706924703552023,0.7395902669920863,0.7943032570405055,0.00836051364186683,0.15733267001879653,3.017743913414418
2022-03-22,1647907200,1.1028398125172318,1.3263215135981112,1.0710938545990094,0.7461044023890263,0.794562017551875,0.008238724761408179,0.15707478990461476,3.0176627745491538
2022-03-23,1647993600,1.1007760471132146,1.3205852833976017,1.0743792773724978,0.7497499583888774,0.7960484156646407,0.008254809458360678,0.15692682047273576,3.0175905376149914
2022-03-24,1648080000,1.1009214712714541,1.3195223329154846,1.0758009337952106,0.7512007944699602,0.7986550648707577,0.00817347293962951,0.15704005872041876,3.0175373778203314
2022-03-25,1648166400,1.098357954857488,1.3190001978500294,1.0759444640505438,0.7408005535261736,0.8015710793154583,0.008191011773432682,0.1570770104600723,3.017450744952125
2022-03-26,1648252800,1.098357954857488,1.3190506528641208,1.076072979269454,0.7513001248660808,0.8008008008008007,0.008190340901645145,0.1570770104600723,3.0173553748073325
2022-03-28,1648425600,1.0993480865846552,1.3103154584466212,1.070984877693527,0.7499400047996161,0.7987954165119001,0.008086624111562031,0.15693167195003294,3.017190336213503
2022-03-29,1648512000,1.109188517680465,1.3094747042224013,1.0738946938863174,0.7514288419429546,0.800073606771823,0.008121992456650774,0.15712889062917865,3.017019354658338
2022-03-30,1648598400,1.1161087982856568,1.3137324452502004,1.08317600201904,0.7501256460457126,0.8010991079761433,0.008192323108369245,0.15753742537846002,3.016843206206242
2022-04-01,1648771200,1.1048454100302287,1.311389417087404,1.0803219359369092,0.7500001875000468,0.7987832932876643,0.008162796195222739,0.1571560043651652,3.016565102037095
2022-04-02,1648857600,1.1048454100302287,1.3114496108273281,1.080205238995409,0.7500001875000468,0.7987832932876643,0.008162796195222739,0.1571560043651652,3.0164122496786914
2022-04-03,1648944000,1.1045452035124537,1.310332627937602,1.0797946662462667,0.7486133808652924,0.7982693520447669,0.00815570859271511,0.15715605376120012,3.0162126708046793
2022-04-04,1649030400,1.0975502678022653,1.3114066147349646,1.079562690745233,0.7543799298728417,0.800842486295583,0.008142595742269257,0.15714866939864391,3.016030495583612
2022-04-05,1649116800,1.090690952718547,1.307813531946615,1.0757025682398818,0.7588232169551459,0.8010541873105006,0.008085840773445601,0.157131285546043,3.0158718460619185
2022-04-06,1649203200,1.0897876003966827,1.3069930664017828,1.0716562983919797,0.7503496629429315,0.7958773552995483,0.008080840926569584,0.1572449922580428,3.0157142566580437
2022-04-07,1649289600,1.0863661053775122,1.3068820408269948,1.0699592880490898,0.7480007809128153,0.7944231494905761,0.00805710982575501,0.15721554912089783,3.0155494612636464
2022-04-08,1649376000,1.0875830641565247,1.303539631515417,1.0703784537098782,0.7445073966809861,0.7957475252251965,0.00804480596515283,0.15710662386663282,3.0153970233291942
2022-04-09,1649462400,1.0875830641565247,1.301830764604263,1.0690887942388942,0.7445073966809861,0.7957475252251965,0.00804480596515283,0.15710662386663282,3.0151778941371483
2022-04-10,1649548800,1.088459068496729,1.3031523254753246,1.07033148165987,0.7446154991716153,0.7950073538180229,0.008039208700044518,0.15710869722326087,3.014998478483137
2022-04-11,1649635200,1.0877605186442152,1.3023376961646154,1.0735373054213635,0.7414959681156734,0.7910923006941835,0.007969683261117244,0.15699319104831103,3.014828469979474
2022-04-12,1649721600,1.0825791365348807,1.3002041320487314,1.0721676012394257,0.7452997670192928,0.7914491830265808,0.007973402960277343,0.15708206862632831,3.0146480620796416
2022-04-14,1649894400,1.0820637119113572,1.3067283442445148,1.0603217016042665,0.7407945169353035,0.7928346773202506,0.007925060124261139,0.1567790066638917,3.0143305587692435
2022-04-15,1649980800,1.0814376632294973,1.305999631708104,1.0603228258875697,0.7395000240337507,0.7927762230555181,0.00790917082910509,0.15695620482408035,3.0141078357992552
2022-04-16,1650067200,1.0814376632294973,1.305999631708104,1.0603228258875697,0.7395000240337507,0.7927762230555181,0.00790917082910509,0.15695620482408035,3.0138943866552905
2022-04-17,1650153600,1.081484445549962,1.3056875750770354,1.0610890168798042,0.7393387354350269,0.7926662518379949,0.007897553005591886,0.15695625409459626,3.013702198188463
2022-04-18,1650240000,1.0781438675176813,1.300931466930322,1.0584261837703046,0.7357241917150099,0.7935972573278786,0.007867633734175898,0.15705490639527578,3.0135071662956685
2022-04-19,1650326400,1.0794123679069114,1.301320840653263,1.050271232545805,0.7393633342328921,0.7933768897245792,0.007731769513878677,0.15640885274106514,3.0132599465138226
2022-04-20,1650412800,1.0849517196484755,1.3068308046157262,1.0535198625367284,0.744500190964299,0.8007911816875073,0.007811493171762908,0.15578272484860647,3.0130316318515304
2022-04-21,1650499200,1.083482312151254,1.3025582243526284,1.0484927916120577,0.7360761986080799,0.7942906388876754,0.0077875859307541245,0.15503164505938952,3.012817496330551
2022-04-22,1650585600,1.0799369316831897,1.2839492223761535,1.0442751790409794,0.7245143037236413,0.7864701959254552,0.007783855412083533,0.15380583305545745,3.0126031285766905
2022-04-23,1650672000,1.0799369316831897,1.2839492223761535,1.0443962397557784,0.723900142318768,0.7851734134000836,0.007783855412083533,0.15380583305545745,3.0123484120781363
2022-04-24,1650758400,1.0810693938443907,1.2830300036566356,1.046245078724711,0.7234843003906815,0.786061556480488,0.007775535952530913,0.15381543808636366,3.0120920657045565
2022-04-25,1650844800,1.0713864812453797,1.273950264981655,1.043443781857643,0.7178147994748467,0.7851666319884738,0.00782794183839214,0.152452968259292,3.011839064739328
2022-04-27,1651017600,1.0554758084944693,1.2541386575699809,1.032279376090345,0.7125349142107963,0.7802442164397456,0.007788313453416613,0.15242738321356858,3.0112868970718285
2022-04-29,1651190400,1.0544630147097591,1.2573492061097113,1.0263210291126224,0.7066893089921268,0.7786191189924669,0.007704988918684937,0.1513201777588392,3.0108945758504597
2022-04-30,1651276800,1.0544630147097591,1.2573492061097113,1.027078936151638,0.7066893089921268,0.7786191189924669,0.007704988918684937,0.1513201777588392,3.0104225597022274
2022-05-01,1651363200,1.0535631505752454,1.2573081033507258,1.0264463912711,0.7065040765285215,0.7778771731943527,0.00769144991814682,0.15132024645225897,3.0100794552388246
2022-05-02,1651449600,1.0508727498187245,1.2497656689370742,1.0225963106770304,0.7048999711695911,0.7767201438485706,0.007685566268295586,0.1513201777588392,3.0097312639380642
2022-05-03,1651536000,1.0527423939362037,1.24998437519531,1.0216800506753305,0.7101753209814906,0.7791529827924064,0.007685153819083778,0.15132249047160107,3.0093205302407346
2022-05-04,1651622400,1.0621315067503767,1.2617659676483206,1.027495787267272,0.7252751875380317,0.7850618432467018,0.007738470466394442,0.15132020065663887,3.0090022601137707
2022-05-05,1651708800,1.0539406842182921,1.236353745533672,1.0148152883952828,0.7118496630459621,0.779566015599116,0.00767253433192493,0.15024934630265657,3.008764144838372
2022-05-06,1651795200,1.0548078140162862,1.2339494031386737,1.011199029248932,0.707799740803735,0.7765156809576613,0.007658842087236662,0.15000366008930618,3.008590814294842
2022-05-07,1651881600,1.0548078140162862,1.2339494031386737,1.011199029248932,0.707799740803735,0.7765156809576613,0.007658842087236662,0.15000366008930618,3.0084430045751596
2022-05-08,1651968000,1.0531803413357488,1.2325972673318584,1.0107339950271887,0.7044500816105419,0.7740627068198795,0.007648037439407084,0.15000150001500015,3.0082623304834555
2022-05-09,1652054400,1.0565463612543318,1.2338139038488825,1.007154827897383,0.6957054105009773,0.7687104114138121,0.0076698584885031345,0.14857072731759563,3.0081138141863697
2022-05-11,1652227200,1.0512152047767218,1.223376273840545,1.0054899752649464,0.6927352165109282,0.769523780208618,0.007701994490778744,0.1487719544632851,3.0079562120228416
2022-05-12,1652313600,1.037925809063168,1.220531785699029,0.996755560650084,0.687155348645445,0.7677808446357073,0.007776473300303229,0.14734145911657598,3.0079513408384946
2022-05-13,1652400000,1.0410702201863515,1.2262205185931818,0.9982211698752823,0.6940000916080121,0.7748694345002867,0.0077367619361215795,0.14729620869869545,3.0074155127137994
2022-05-14,1652486400,1.0410702201863515,1.2265002551120532,0.9983716558293424,0.6940000916080121,0.7748694345002867,0.007736043712979163,0.14729620869869545,3.0059504817601788
2022-05-15,1652572800,1.0400307849112334,1.2257981478189988,0.9976803930860749,0.694581913781547,0.7747343629553017,0.007725768411299947,0.14729770574985432,3.0044098663794654
2022-05-16,1652659200,1.0438631286665692,1.2324301674256384,0.9980786985053772,0.6972479622928303,0.7781223130463878,0.00775638894921205,0.14735789504551813,3.0029769287170196
2022-05-17,1652745600,1.0547521859739053,1.248361525497784,1.006046338494351,0.7030855612942962,0.7807315454580942,0.00772454262461713,0.14841864387510392,3.0018091007662644
2022-05-18,1652832000,1.0472849138608158,1.234494745990361,1.013048058999919,0.696134988927973,0.77627818083866,0.007817477778975762,0.14804953619041303,3.00078165239225
2022-05-20,1653004800,1.0562450488513333,1.24884949740052,1.0257020417624843,0.7036386562190399,0.7788465282916002,0.007816466856929893,0.1494089159172938,2.9999002091915323
2022-05-21,1653091200,1.0562450488513333,1.24884949740052,1.0257020417624843,0.7036386562190399,0.7788465282916002,0.007816466856929893,0.1494089159172938,2.9992985139665107
2022-05-22,1653177600,1.056948378641187,1.2503454079189376,1.0255884313624941,0.7062496027345985,0.7803659916500839,0.007818211142159573,0.14940902753249796,2.998673095965567
2022-05-23,1653264000,1.0681706509431945,1.2566760917373545,1.0351806131374772,0.7088629130012547,0.7820106275244282,0.007821819208723492,0.1503579195094964,2.998053899924869
2022-05-25,1653436800,1.0686272414456388,1.258459997332065,1.0399280369798412,0.7089252268206264,0.7799794865395041,0.007864386395171482,0.14941422898597195,2.9969005963502933
2022-05-26,1653523200,1.073260780904544,1.2616704516780215,1.043160777154779,0.7098441182316363,0.7828615939844915,0.00787113373551311,0.1483921928493067,2.996423921303602
2022-05-27,1653609600,1.0735315430405634,1.2629100984817296,1.0439753747088614,0.7161000047978701,0.7860183063663553,0.0078681276625744,0.14928483606435014,2.995898379456458
2022-05-28,1653696000,1.0735315430405634,1.2629100984817296,1.0439753747088614,0.7161000047978701,0.7860183063663553,0.0078681276625744,0.14928483606435014,2.9953100174124305
2022-05-29,1653782400,1.0731110562632127,1.2627697591898068,1.043943769012826,0.7161015431988256,0.7858947608325769,0.00785616900643282,0.14928496978024358,2.994801001452255
2022-05-30,1653868800,1.0773191989054436,1.2646461836139795,1.0435363359352172,0.7195098698766401,0.7901546727771961,0.007825491599925592,0.15012091489089888,2.9943425729316555
2022-05-31,1653955200,1.0733759821390236,1.2608432519669155,1.042079156332715,0.718225695242473,0.7911548883482663,0.007767744139518628,0.1498644176613418,2.993896108833339
2022-06-01,1654041600,1.0652463382157122,1.2482524465747953,1.0380949711565313,0.717324094199,0.7894653740486942,0.007684916871293589,0.14956185107917103,2.9934700295258567
2022-06-02,1654128000,1.0750722986120815,1.2578695463493481,1.0443438857320695,0.7266998235572828,0.7955101407655194,0.007696955291534766,0.15014345456366285,2.9930937111077265
2022-06-04,1654300800,1.071983705847671,1.24884949740052,1.0397636825102392,0.7206999437854044,0.7941234862021045,0.007642628257058884,0.15014329676243007,2.9927196240088167
2022-06-05,1654387200,1.072570092455542,1.249169302413895,1.039149975320188,0.7204584997892659,0.794562017551875,0.007650494912811058,0.1501434094775625,2.9922834498891824
2022-06-06,1654473600,1.0691070817653094,1.2522697389017592,1.02947383592246,0.7188245780499727,0.7947546195112258,0.007565584386619036,0.15028784631204145,2.9918363282210247
2022-06-08,1654646400,1.0717309526616436,1.2539656664200534,1.0215652422641972,0.7186127898704341,0.7965271416623522,0.007438622069647818,0.14961777147920208,2.9909664831499723
2022-06-09,1654732800,1.0618867603958713,1.249295709543745,1.0197858857554267,0.7097836579410596,0.7872094213223544,0.007439839763111931,0.14942548143769427,2.990542867798943
2022-06-10,1654819200,1.0517846155464283,1.2320247587695523,1.012335305699954,0.707009075875507,0.7834381181816402,0.007439090217120263,0.14905564306777977,2.9901978340437374
2022-06-11,1654905600,1.0517846155464283,1.2316499552295241,1.0122871413213588,0.7051997196125915,0.7825797742257351,0.007439643658923882,0.14905564306777977,2.989739986798784
2022-06-13,1655078400,1.0414822375204391,1.2144028174145365,1.003238453728636,0.6941238941738711,0.7757620892824588,0.007449915244176746,0.1480472786023271,2.989239819568051
2022-06-14,1655164800,1.0439524876343829,1.2011651301762711,1.0002970882352058,0.6888010591005085,0.772484115795369,0.007391035551930532,0.1483457226736053,2.9886791327530418
2022-06-15,1655251200,1.0455854337402055,1.2173743669653292,1.0053585611308273,0.7016573849088933,0.7767563431864876,0.007456017326591305,0.1489579941435675,2.9879974998380905
2022-06-16,1655337600,1.054652070282014,1.2353151906708997,1.0342866008170863,0.7040349651925114,0.7719414713976387,0.007550816827354719,0.14915573379997202,2.986820924500352
2022-06-17,1655424000,1.0495337970873337,1.2225506808384743,1.030027357526616,0.6918825570872298,0.76716826685181,0.007409739883748888,0.14888254715408034,2.984971135405719
2022-06-18,1655510400,1.0495337970873337,1.2225506808384743,1.030027357526616,0.6931001190052904,0.76716826685181,0.007407818733401671,0.14888254715408034,2.982971013702443
2022-06-19,1655596800,1.0491087820896148,1.2227480038638836,1.0313265437669203,0.6950497169062503,0.7691627279125308,0.007392103070990824,0.14888254715408034,2.9806985353977287
2022-06-20,1655683200,1.0519118497869877,1.2250893396400933,1.033802231565497,0.6969151052864495,0.7702736011831403,0.007402527770767995,0.14942092666973775,2.978826586325956
2022-06-23,1655942400,1.0519782450898916,1.226023576433375,1.0401065069063071,0.6903145418209807,0.7699563049796924,0.007416087525851553,0.14929158901637893,2.9747914055282183
2022-06-24,1656028800,1.0556875164951174,1.226450615126306,1.0425332724493903,0.6949308960716946,0.7756898791863014,0.007395881610720951,0.1494812105108012,2.972275554302159
2022-06-25,1656115200,1.0556875164951174,1.226450615126306,1.0425332724493903,0.6949308960716946,0.7756898791863014,0.007395881610720951,0.1494812105108012,2.969601981038019
2022-06-27,1656288000,1.0580555055918233,1.2266898265705923,1.0456258855144218,0.6922163729938705,0.7769102280231519,0.007383330857702497,0.14943662392779222,2.966858475409531
2022-06-28,1656374400,1.0523214210548468,1.218910172414844,1.0451832728869006,0.6904298823576523,0.7767804779530282,0.007350294367896478,0.14906901925405266,2.964191710237232
2022-06-29,1656460800,1.0446264415844893,1.2129739695786128,1.0479653752240026,0.6879377003618553,0.7761655095332529,0.007321195771783949,0.14923595667262318,2.96105487054797
2022-06-30,1656547200,1.0477347973680902,1.2160198454438778,1.0469121326647053,0.6897450771169483,0.7767352264959919,0.0073643395496067144,0.14927157709451533,2.95726326397721
2022-07-01,1656633600,1.04285726204083,1.2104998759237628,1.0424028636891471,0.6814997355781026,0.7756898791863014,0.007395080082801232,0.14923054492578094,2.9540897841122407
2022-07-02,1656720000,1.04285726204083,1.2104998759237628,1.0427256849404345,0.6814997355781026,0.7756898791863014,0.007395080082801232,0.14923054492578094,2.951253490838166
2022-07-03,1656806400,1.0433621301281248,1.2101995619077583,1.0431847177611586,0.6815447894196986,0.7758854793032548,0.007404856845605032,0.14922039060824768,2.9486570439139133
2022-07-04,1656892800,1.0432859333757603,1.211379700910352,1.0406801885712502,0.687344273563021,0.7777319780057397,0.0073614122133190026,0.1492515482609359,2.9460528500344014
2022-07-05,1656979200,1.027078936151638,1.195864699867857,1.0328177851222597,0.6799876242252391,0.7676659117951867,0.007367949255695661,0.14881180470474473,2.943697468626195
2022-07-07,1657152000,1.0163686165698576,1.2021976172443225,1.0267362109326872,0.6839000356995819,0.7708970929470624,0.00735445267872664,0.14920928033976744,2.939132685940968
2022-07-08,1657238400,1.0185892538833714,1.203499777352541,1.0237426392904234,0.6874255432208499,0.7721858651377387,0.007346726709994722,0.14936064681524266,2.9371884472772996
2022-07-10,1657411200,1.0185892538833714,1.202949632498887,1.0238390688797974,0.685699866425666,0.771125959569866,0.007348057689747884,0.14936064681524266,2.935262922928524
2022-07-11,1657497600,1.008140736446808,1.1881282227978043,1.0208039852187583,0.67366015731312,0.7696481553457838,0.007276113443630966,0.14890254358302998,2.9332770599098286
2022-07-12,1657584000,1.0021998286238294,1.1873805198351914,1.0171077523952887,0.6722666478432004,0.7679813226942321,0.00728974461159756,0.14853109431620518,2.931607638180139
2022-07-13,1657670400,1.0032354342755387,1.186309982798505,1.0194459311364275,0.6732148026470806,0.7691420220743761,0.007265911689033977,0.1488382726306361,2.9297644401172387
2022-07-14,1657756800,1.0025313917642047,1.1839013099867994,1.0170829248050253,0.6754543274670125,0.7627474161931276,0.007195771764511174,0.1480121962049673,2.928128011423096
2022-07-15,1657843200,1.008694950473078,1.1854999134585062,1.0241672751927229,0.6787345672727766,0.7671153012653567,0.007218574628338691,0.14798582414193379,2.9266561111432248
2022-07-16,1657929600,1.008694950473078,1.1854493208560841,1.0236158410693101,0.6793999811126805,0.7671153012653567,0.007218574628338691,0.14798582414193379,2.9250891123332035
2022-07-17,1658016000,1.0095890770538576,1.1887765230902008,1.0249524678293045,0.681292193277145,0.7686365540486009,0.0072297429542973815,0.14798376558897983,2.9237090165645467
2022-07-18,1658102400,1.0144817266478987,1.1947645417779291,1.0228086325048584,0.6809850585068313,0.7703003015725681,0.007234215728002458,0.14829534500912017,2.9225136352191097
2022-07-19,1658188800,1.0230964012584085,1.2002784646037878,1.0321035819154811,0.6896085643866828,0.776901174286125,0.007236177838419521,0.14826462923390035,2.9213575497346023
2022-07-21,1658361600,1.0220716370010374,1.1995441732141785,1.0347649996947443,0.6922748358789433,0.7763673770428166,0.007293866169999116,0.1477846853981785,2.9190750533019916
2022-07-22,1658448000,1.0214087269161627,1.2004499286332517,1.0317468505927385,0.6930314303614298,0.7743234348987572,0.007338477899880264,0.1481195336486107,2.918032617502055
2022-07-23,1658534400,1.0214087269161627,1.2004499286332517,1.0328337860588095,0.6925999161954102,0.774143603638475,0.007343327896333358,0.1481195336486107,2.9169948169341473
2022-07-24,1658620800,1.01998663817504,1.198603866216631,1.0382081358142354,0.690433695926096,0.7736734401776354,0.007335922914122019,0.1481152336517811,2.9158657738388873
2022-07-25,1658707200,1.0223380872054388,1.205443784129127,1.036978658979198,0.6950864339980676,0.7781344227215252,0.00732952458497355,0.14812501870078362,2.9146116259465753
